task_id,cluster_key,contest_date,difficulty,endpoint_id,provider,model,call_status,passed,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,provider_cost_usd,charged_cost_usd,latency_s,error_message
abc400_e,2025-04-05T00:00:00,2025-04-05T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,462,1810,2272,0.00335964,,0.00335964,32.38387756003067,
abc400_g,2025-04-05T00:00:00,2025-04-05T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,929,11157,12086,0.11273125,,0.11273125,211.4069841679884,
abc400_g,2025-04-05T00:00:00,2025-04-05T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,1061,1253,2314,0.021977999999999998,,0.021977999999999998,22.942107838985976,
abc400_g,2025-04-05T00:00:00,2025-04-05T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,909,16384,17293,0.041505400000000005,,0.041505400000000005,91.10256005899282,
abc400_g,2025-04-05T00:00:00,2025-04-05T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,936,342,1278,0.0004610214,,0.0004610214,11.207023915019818,
abc400_g,2025-04-05T00:00:00,2025-04-05T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,981,1464,2445,0.00285102,,0.00285102,26.47331252298318,
abc399_e,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,436,7304,7740,0.073585,,0.073585,150.6468823280302,
abc399_e,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,464,2303,2767,0.035937,,0.035937,34.64068708900595,
abc399_e,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,433,16384,16817,0.0412198,,0.0412198,78.69614646898117,
abc399_e,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,442,397,839,0.0004061281,,0.0004061281,11.979264230001718,
abc399_e,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,439,1318,1757,0.0024689800000000004,,0.0024689800000000004,16.21770113002276,
abc399_d,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,698,2416,3114,0.0250325,,0.0250325,40.76821763900807,
abc399_d,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,781,1826,2607,0.029733000000000002,,0.029733000000000002,27.162301767035387,
abc399_d,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,687,16384,17071,0.041372200000000005,,0.041372200000000005,74.27169223094825,
abc399_d,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,679,516,1195,0.0005487874,,0.0005487874,14.63920865894761,
abc399_d,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,703,636,1339,0.00129946,,0.00129946,9.307015918020625,
abc399_c,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,376,357,733,0.00404,,0.00404,4.9425353450351395,
abc399_c,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,410,262,672,0.0051600000000000005,,0.0051600000000000005,6.102687741979025,
abc399_c,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,368,16384,16752,0.041180800000000004,,0.041180800000000004,62.096128851000685,
abc399_c,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,387,315,702,0.0003295089,,0.0003295089,11.088645941985305,
abc399_c,2025-03-29T00:00:00,2025-03-29T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,383,268,651,0.0005666600000000001,,0.0005666600000000001,5.408633054990787,
abc399_f,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,373,900,1273,0.009466249999999999,,0.009466249999999999,14.745308777026366,
abc399_f,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,408,1734,2142,0.027233999999999998,,0.027233999999999998,24.255151577002835,
abc399_f,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,357,16384,16741,0.0411742,,0.0411742,76.76322262501344,
abc399_f,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,357,755,1112,0.0006755469,,0.0006755469,32.2959424709552,
abc399_f,2025-03-29T00:00:00,2025-03-29T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,415,2835,3250,0.0051943,,0.0051943,66.44656838598894,
arc195_e,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,732,4836,5568,0.049275,,0.049275,75.9316068830085,
arc195_e,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,812,13390,14202,0.203286,,0.203286,182.61912776099052,
arc195_e,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,716,16384,17100,0.041389600000000006,,0.041389600000000006,71.55155300302431,
arc195_e,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,711,16384,17095,0.0132511806,,0.0132511806,543.5818891240051,
arc195_e,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,834,8338,9172,0.01519188,,0.01519188,193.35487113898853,
arc195_b,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,559,8668,9227,0.08737874999999999,,0.08737874999999999,172.4047683100216,
arc195_b,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,640,16384,17024,0.24768,,0.24768,249.90253985201707,
arc195_b,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,552,16384,16936,0.0412912,,0.0412912,69.1928580889944,
arc195_b,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,548,16384,16932,0.013218548000000002,,0.013218548000000002,295.08809060399653,
arc195_b,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,566,2724,3290,0.00502772,,0.00502772,30.041213095013518,
arc195_c,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,813,5094,5907,0.05195625,,0.05195625,89.92460571997799,
arc195_c,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,905,16384,17289,0.248475,,0.248475,245.57570114097325,
arc195_c,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,809,16384,17193,0.0414454,,0.0414454,86.93694521096768,
arc195_c,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,797,406,1203,0.00048439999999999996,,0.00048439999999999996,4.604089176980779,
arc195_c,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,823,6504,7327,0.011888260000000001,,0.011888260000000001,156.44600820401683,
arc195_d,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,561,13677,14238,0.13747125,,0.13747125,295.03210605698405,
arc195_d,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,607,16384,16991,0.247581,,0.247581,247.71038781298557,
arc195_d,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,548,16384,16932,0.0412888,,0.0412888,71.96055550099118,
arc195_d,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,539,679,1218,0.0006511757000000001,,0.0006511757000000001,11.348671977990307,
arc195_d,2025-03-23T00:00:00,2025-03-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,567,555,1122,0.00112374,,0.00112374,9.13350747001823,
arc195_a,2025-03-23T00:00:00,2025-03-23T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,401,746,1147,0.00796125,,0.00796125,12.639167412999086,
arc195_a,2025-03-23T00:00:00,2025-03-23T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,438,1257,1695,0.020169,,0.020169,20.042541112052277,
arc195_a,2025-03-23T00:00:00,2025-03-23T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,393,16384,16777,0.041195800000000005,,0.041195800000000005,74.89239407295827,
arc195_a,2025-03-23T00:00:00,2025-03-23T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,388,344,732,0.000352912,,0.000352912,7.18574688595254,
arc195_a,2025-03-23T00:00:00,2025-03-23T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,406,300,706,0.00062932,,0.00062932,6.2474831090075895,
abc398_f,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,192,657,849,0.00681,,0.00681,12.171291912032757,
abc398_f,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,218,1423,1641,0.021998999999999998,,0.021998999999999998,19.825551646994427,
abc398_f,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,199,16384,16583,0.0410794,,0.0410794,92.02308709197678,
abc398_f,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,198,94,292,0.000114849,,0.000114849,3.125250358018093,
abc398_f,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,200,274,474,0.0005371999999999999,,0.0005371999999999999,8.325067802041303,
abc398_b,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,353,286,639,0.0033012500000000004,,0.0033012500000000004,5.653872653958388,
abc398_b,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,380,142,522,0.00327,,0.00327,2.6674416140303947,
abc398_b,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,353,2404,2757,0.0062217999999999996,,0.0062217999999999996,10.424128421989735,
abc398_b,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,349,16384,16733,0.013178708200000002,,0.013178708200000002,335.27462959004333,
abc398_b,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,367,732,1099,0.00139834,,0.00139834,13.104736522014719,
abc398_d,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,722,1209,1931,0.0129925,,0.0129925,18.240961607021745,
abc398_d,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,802,1337,2139,0.022461000000000002,,0.022461000000000002,22.3324056029669,
abc398_d,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,723,16384,17107,0.0413938,,0.0413938,63.2837552910205,
abc398_d,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,719,318,1037,0.00039837559999999995,,0.00039837559999999995,5.077307773986831,
abc398_d,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,759,441,1200,0.00096078,,0.00096078,14.611317762057297,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,361,189,550,0.00234125,,0.00234125,3.503929969971068,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,391,113,504,0.002868,,0.002868,2.2928504559677094,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,357,980,1337,0.0026642,,0.0026642,4.044002168986481,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,363,155,518,0.00019668810000000002,,0.00019668810000000002,3.068584811000619,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,390,205,595,0.0004548,,0.0004548,4.433154775004368,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,595,9278,9873,0.09352375,,0.09352375,792.1853171439725,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,659,16384,17043,0.247737,,0.247737,247.22520645300392,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,584,16384,16968,0.041310400000000004,,0.041310400000000004,70.26570890500443,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,567,296,863,0.000350343,,0.000350343,7.08240981400013,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,600,1244,1844,0.0023712000000000004,,0.0023712000000000004,22.026016253978014,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,297,2089,2386,0.02126125,,0.02126125,30.828639639017638,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,328,1327,1655,0.020888999999999998,,0.020888999999999998,16.481094172981102,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,296,16384,16680,0.0411376,,0.0411376,77.71439810900483,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,296,213,509,0.0002296805,,0.0002296805,4.990362095006276,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,329,930,1259,0.0017463799999999999,,0.0017463799999999999,13.785218708973844,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,481,4190,4671,0.04250125,,0.04250125,60.07030468597077,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,523,12742,13265,0.19269899999999998,,0.19269899999999998,169.9278270850191,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,467,16384,16851,0.041240200000000005,,0.041240200000000005,94.6344831790193,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,463,703,1166,0.0006551629,,0.0006551629,27.076186428021174,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,485,1613,2098,0.0030101,,0.0030101,21.05934828601312,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,496,290,786,0.0035199999999999997,,0.0035199999999999997,4.457499600015581,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,540,247,787,0.005325,,0.005325,7.63568123197183,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,485,16384,16869,0.041251,,0.041251,58.16133578697918,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,481,246,727,0.0002931208,,0.0002931208,5.845558912027627,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,500,221,721,0.0005078,,0.0005078,2.979269039002247,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,456,12422,12878,0.12479,,0.12479,242.3618515660055,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,500,16384,16884,0.24726,,0.24726,246.69628962199204,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,450,16384,16834,0.04123,,0.04123,71.56196704297327,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,463,305,768,0.0003367231,,0.0003367231,41.74577646201942,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,462,3523,3985,0.006443040000000001,,0.006443040000000001,46.1351889949874,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,449,5013,5462,0.05069125,,0.05069125,97.00983102800092,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,489,16384,16873,0.247227,,0.247227,236.47606213000836,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,444,16384,16828,0.0412264,,0.0412264,77.87198551895563,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,451,344,795,0.0003655246,,0.0003655246,22.519357101991773,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,453,1462,1915,0.00273126,,0.00273126,18.51053607900394,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,345,568,913,0.00611125,,0.00611125,12.329661484982353,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,376,237,613,0.004683,,0.004683,3.7912492630421184,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,347,15355,15702,0.0385957,,0.0385957,62.19921149103902,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,351,128,479,0.00017268300000000003,,0.00017268300000000003,4.389408892951906,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,349,320,669,0.00065278,,0.00065278,5.185383506002836,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,791,8321,9112,0.08419875,,0.08419875,171.868525331025,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,872,1244,2116,0.021276,,0.021276,18.14701650699135,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,780,16384,17164,0.041428000000000006,,0.041428000000000006,89.26334501901874,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,790,170,960,0.000294175,,0.000294175,3.9068242840003222,
