task_id,cluster_key,contest_date,difficulty,endpoint_id,provider,model,call_status,passed,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,provider_cost_usd,charged_cost_usd,latency_s,error_message
abc398_d,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,759,17722,18481,0.026607860500000004,,0.026607860500000004,246.44873937196098,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,365,2364,2729,0.0052651,,0.0052651,85.55345072800992,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,364,174,538,0.00026357999999999997,,0.00026357999999999997,7.8798197449650615,
abc398_c,2025-03-22T00:00:00,2025-03-22T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,391,2586,2977,0.0039245245,,0.0039245245,39.56865623197518,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,569,23708,24277,0.051256699999999995,,0.051256699999999995,896.1314973250264,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,568,1371,1939,0.00145581,,0.00145581,10.548607653006911,
abc398_g,2025-03-22T00:00:00,2025-03-22T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,failed,0,,,,,,,,Expecting value: line 737 column 1 (char 4048)
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,298,31151,31449,0.06712364999999999,,0.06712364999999999,1019.2798271980137,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,297,853,1150,0.00089054,,0.00089054,31.03473384201061,
abc397_d,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,330,16724,17054,0.025051715000000002,,0.025051715000000002,247.19747467699926,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,465,32768,33233,0.07068369999999999,,0.07068369999999999,1037.566163547046,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,464,2166,2630,0.00218298,,0.00218298,60.39929836301599,
abc397_f,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,485,31490,31975,0.0471500575,,0.0471500575,423.47543229395524,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,483,3019,3502,0.00673235,,0.00673235,121.63745898200432,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,482,473,955,0.00057949,,0.00057949,5.495278929010965,
abc397_c,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,500,7575,8075,0.011399375,,0.011399375,85.80779311602237,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,465,33131,33596,0.07146414999999999,,0.07146414999999999,1309.2228902200004,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,464,3467,3931,0.0034189299999999997,,0.0034189299999999997,24.821991732984316,
abc397_g,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,463,32768,33231,0.049057378500000005,,0.049057378500000005,612.4223986919969,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,453,32768,33221,0.0706777,,0.0706777,965.855821731966,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,455,2717,3172,0.002704,,0.002704,137.7599247560138,
abc397_e,2025-03-15T00:00:00,2025-03-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,454,32768,33222,0.049056033000000006,,0.049056033000000006,636.1010901310365,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,353,10802,11155,0.0234008,,0.0234008,263.1733085050364,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,355,982,1337,0.00102875,,0.00102875,46.34171097003855,
abc397_b,2025-03-15T00:00:00,2025-03-15T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,349,14508,14857,0.021741635500000005,,0.021741635500000005,187.64563463896047,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,792,32768,33560,0.07084719999999999,,0.07084719999999999,840.0562614779919,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,791,4018,4809,0.00403067,,0.00403067,155.9206755280029,
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,818,12005,12823,0.018069766,,0.018069766,217.35564438597066,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,426,28117,28543,0.06066454999999999,,0.06066454999999999,726.5566375139751,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,425,2743,3168,0.0027205999999999997,,0.0027205999999999997,80.64429558004485,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,442,17126,17568,0.025669449000000004,,0.025669449000000004,253.06574045994785,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,648,27194,27842,0.0587911,,0.0587911,740.7232513049967,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,648,1676,2324,0.0017671599999999998,,0.0017671599999999998,29.849681112042163,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,709,32768,33477,0.0490941555,,0.0490941555,651.9063301130082,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,553,39090,39643,0.08431999999999999,,0.08431999999999999,1539.8285974939936,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,552,513,1065,0.0006363899999999999,,0.0006363899999999999,15.212641042016912,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,583,32768,33351,0.0490753185,,0.0490753185,656.6587852109806,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,415,32768,33183,0.07065869999999999,,0.07065869999999999,1071.5848019800032,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,414,4197,4611,0.00409893,,0.00409893,35.97048167401226,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,427,28385,28812,0.0424994115,,0.0424994115,485.08819186198525,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,failed,0,,,,,,,,Expecting value: line 381 column 1 (char 2090)
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,547,2075,2622,0.0021189399999999997,,0.0021189399999999997,54.29405947000487,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,633,20430,21063,0.030637483500000003,,0.030637483500000003,347.8890559360152,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,436,21758,22194,0.0469977,,0.0469977,799.8511777659878,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,438,1499,1937,0.00154231,,0.00154231,61.50747285503894,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,450,11688,12138,0.017540835,,0.017540835,233.22272022499237,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,478,38626,39104,0.0832849,,0.0832849,1488.5956952380366,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,477,4647,5124,0.00454344,,0.00454344,52.93253301200457,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,472,32904,33376,0.049262044000000005,,0.049262044000000005,559.3600398260169,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,742,12500,13242,0.027246,,0.027246,447.4871327690198,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,741,1361,2102,0.00149302,,0.00149302,24.927619888971094,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,777,17860,18637,0.0268168615,,0.0268168615,271.0808725010138,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,740,7906,8646,0.017367899999999995,,0.017367899999999995,296.185850888025,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,740,288,1028,0.0004734,,0.0004734,6.910607745987363,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,871,8117,8988,0.012265129500000001,,0.012265129500000001,116.69763234001584,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,360,10658,11018,0.0230947,,0.0230947,419.8758324010414,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,360,281,641,0.00036415000000000004,,0.00036415000000000004,5.923649265023414,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,371,5428,5799,0.0081703245,,0.0081703245,82.58748653199291,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,714,21092,21806,0.0457048,,0.0457048,594.6499738490093,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,716,2301,3017,0.0023792699999999997,,0.0023792699999999997,111.79377803305397,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,827,26076,26903,0.03910725650000001,,0.03910725650000001,439.0165109100053,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,880,21938,22818,0.0476067,,0.0476067,826.0946201290353,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,879,887,1766,0.00107998,,0.00107998,7.570315640012268,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,890,6763,7653,0.010243740000000001,,0.010243740000000001,99.6673326040036,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,748,32768,33516,0.07082519999999999,,0.07082519999999999,976.8670468409546,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,747,4504,5251,0.00448049,,0.00448049,123.22258902201429,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,783,32768,33551,0.049105218500000006,,0.049105218500000006,521.3902852369938,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,956,32768,33724,0.0709292,,0.0709292,1004.6647102059796,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,955,3773,4728,0.0038422,,0.0038422,40.256263331044465,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,1003,48935,49938,0.0733077735,,0.0733077735,885.3022475020261,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,842,32768,33610,0.0708722,,0.0708722,988.5878124459996,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,841,2804,3645,0.00289087,,0.00289087,30.635402354004327,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,909,32174,33083,0.0482360255,,0.0482360255,592.434070481977,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,524,21924,22448,0.0473986,,0.0473986,849.945780887967,
